CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,HasCrCard_WasMissing,IsActiveMember_WasMissing,Geography_WasMissing,Gender_WasMissing,Balance_to_Salary_Ratio,Credit_to_Age_Ratio,Products_per_Tenure,Geography_Germany,Geography_Spain,Gender_Male,Age_Group_Early Career (26-35),Age_Group_Mid Career (36-45),Age_Group_Senior (46-55),Age_Group_Elderly (56+),Credit_Score_Category_Fair (580-669),Credit_Score_Category_Good (670-739),Credit_Score_Category_Excellent (740-850),Balance_Category_Low Balance (1-50k),Balance_Category_Medium Balance (50k-100k),Balance_Category_High Balance (100k+),Tenure_Group_Early (3-5),Tenure_Group_Established (6-7),Tenure_Group_Long-term (8-10),Active_Card_Holder_Active Non-Card Holder,Active_Card_Holder_Inactive Card Holder,Active_Card_Holder_Inactive Non-Card Holder,Geo_Gender_Encoded,Geo_Gender_Credit_Encoded
-0.9253731343283582,-0.7574027589243393,0.25,0.03774587960125289,1.0,-1.0,-1.0,-0.20329410387373092,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.5547758824542559,-0.03690336469683776,0.1378129033767368,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.0,0.0
-1.1567164179104477,-1.8209758625145738,-0.5,-0.7614585566038564,1.0,0.0,-1.0,-0.24182168269932988,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,0.4983352055119696,0.942733031627932,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.0,1.4545454545454546
-1.3134328358208955,-0.3668128277125053,1.25,-0.7614585566038564,1.0,0.0,-1.0,-0.751263549270285,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,-0.4784017979225695,-0.6234722866203605,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5,-0.36363636363636365
-0.7686567164179104,-1.6567709680093692,0.0,-0.7614585566038564,1.0,-1.0,-1.0,0.9214699171068794,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,0.6805785570601518,0.3783471465449273,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.5,-0.36363636363636365
-0.12686567164179105,-0.24607971842481405,0.5,-0.7614585566038564,1.0,0.0,0.0,-0.34790268211901937,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,0.12480046886769769,-0.0812277363596342,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.5,0.9090909090909091
-0.26865671641791045,0.7179723133984826,-0.5,0.35982489010389834,1.0,-1.0,0.0,-0.36441072693136045,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,1.0164872126087048,-0.5236997457817805,0.942733031627932,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,1.0,0.5454545454545454
0.007462686567164179,1.6093233525909294,-1.0,0.27735949155113004,0.0,0.0,-1.0,-0.9663380509955282,1,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,2.183888001152346,-0.877548125257465,0.942733031627932,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1.0,0.5454545454545454
-0.7686567164179104,-1.8209758625145738,1.0,-0.7614585566038564,1.0,0.0,0.0,-0.8717369409995095,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,0.8138030576336209,-0.46161913061425724,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.5,1.0909090909090908
-0.48507462686567165,0.7379232539561602,0.25,-0.7614585566038564,0.0,-1.0,-1.0,0.5945084142740894,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,-0.6280244594975487,-1.0155146369448942,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,2.0,1.2727272727272727
0.5522388059701493,-1.8209758625145738,0.25,-0.7614585566038564,1.0,0.0,0.0,-0.462004624445639,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,1.8876070927400117,0.1378129033767368,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.5,-0.45454545454545453
0.5970149253731343,0.3765221645238552,0.75,-0.7614585566038564,1.0,0.0,0.0,0.718506098113258,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,0.08269299366758127,-0.2811536726844554,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,-0.09090909090909091
-0.11940298507462686,-0.5777973889329545,0.75,-0.7614585566038564,1.0,0.0,-1.0,0.38994164653770874,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,0.34657792559429207,-0.2811536726844554,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,1.5,0.9090909090909091
-1.0597014925373134,0.08590034113894351,-0.25,-0.7614585566038564,0.0,0.0,-1.0,0.19032833899403517,1,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,-0.5626968514757573,-0.46161913061425724,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.5,1.0909090909090908
0.12686567164179105,0.796923798097501,-0.5,-0.7614585566038564,1.0,-1.0,0.0,-0.9318859843382467,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,-0.39927106561286324,0.942733031627932,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0,-0.18181818181818182
1.4477611940298507,0.08590034113894351,0.0,-0.7614585566038564,0.0,0.0,0.0,0.8885264901558212,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,0.724718512845859,-0.7684597669053261,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.5,-0.6363636363636364
-0.5597014925373134,-1.6567709680093692,-0.5,-0.7614585566038564,1.0,-1.0,0.0,0.24718571240454232,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,0.843651169851908,0.942733031627932,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0
0.7761194029850746,-0.08096678935521442,-0.75,0.31036247851902554,0.0,0.0,0.0,0.7099266180675334,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.16132186121818642,0.5038824642549357,0.3783471465449273,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1.0,0.45454545454545453
-0.6044776119402985,0.6366710340027372,1.0,-0.7614585566038564,1.0,-1.0,-1.0,-0.6275604795441743,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,-0.6273114482915182,-0.46161913061425724,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0,0.0
-0.582089552238806,0.552820542437651,-0.5,0.3458804316626117,0.0,0.0,0.0,2.2256119613556817e-05,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.6430845862475929,-0.5732114564128195,-0.0812277363596342,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.5,0.36363636363636365
-1.7985074626865671,-1.0403110406927887,-1.25,-0.2937877366354183,1.0,0.0,0.0,-0.47461459628986924,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.4420815585143002,-0.45329825541498375,2.161818301648455,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0
-0.4552238805970149,0.18677214291737237,-0.5,-0.7614585566038564,2.0,0.0,-1.0,0.40939207231429947,1,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,-0.31040116651139493,1.4060159723257701,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1.5,0.9090909090909091
-0.8880597014925373,-0.1303008175356556,0.5,-0.09312213978708932,0.0,-1.0,0.0,0.5746618498936014,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-0.1553594905496445,-0.3611124682379992,-1.2167307748481953,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.0,0.0
-0.7388059701492538,0.3765221645238552,1.0,0.10116896611803212,1.0,-1.0,-1.0,-0.18583788739018306,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.6020175163916557,-0.5529776878280817,-0.46161913061425724,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1.0,0.7272727272727273
-0.9850746268656716,0.46619225778483275,0.25,-0.7614585566038564,1.0,0.0,0.0,-0.6684426338735446,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,-0.714136017018296,0.1378129033767368,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.5,1.0909090909090908
0.5223880597014925,-1.0403110406927887,1.0,-0.7614585566038564,1.0,0.0,0.0,0.425283246596713,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,1.108142094986318,-0.46161913061425724,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.5,1.0
-1.3208955223880596,0.7179723133984826,-1.25,0.29037310776273223,0.0,0.0,-1.0,-0.7353894481755202,1,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,1.5463930675197586,-0.979914793554108,1.6767850459492886,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.5,-0.36363636363636365
-1.208955223880597,-0.7574027589243393,-0.5,0.37651784785390807,0.0,-1.0,0.0,0.1410725991318946,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.5555430972782489,-0.215381454747716,-0.0812277363596342,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,2.0,1.4545454545454546
1.1343283582089552,-0.49236056757791835,0.5,-0.16177273348299512,0.0,-1.0,0.0,-0.017599509308456822,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.13239091233590625,1.0305493270643684,-1.2167307748481953,False,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,2.0,1.1818181818181819
1.4776119402985075,-0.1303008175356556,0.5,-0.7614585566038564,0.0,0.0,0.0,-0.6033780368837255,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,0.9209812386396017,-1.2167307748481953,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,-0.2727272727272727
-0.5223880597014925,0.3765221645238552,0.25,-0.21033697084102648,1.0,-1.0,0.0,0.7915536298422655,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-0.3785159567917408,-0.44999193496006923,0.1378129033767368,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,1.0,0.5454545454545454
-1.3432835820895523,0.2835027059567649,-0.25,-0.7614585566038564,0.0,0.0,-1.0,-0.305193595085117,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,-0.7987230015787805,-0.46161913061425724,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.0,1.4545454545454546
-1.3955223880597014,1.1619152372279244,0.75,0.19838784581078692,0.0,-1.0,-1.0,0.8243139265305676,1,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.015663015098594003,-1.1892750574115831,-1.3829622363922311,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,-0.5,-0.36363636363636365
-0.7164179104477612,1.7839210747718246,-0.75,0.1584109061304915,0.0,0.0,0.0,-0.06129487780742455,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.5375816959830265,-1.1896962739952461,0.3783471465449273,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.5,-0.36363636363636365
1.3582089552238805,1.0213326399306937,-0.75,0.26789344809908255,0.0,-1.0,-1.0,0.9571200540569643,1,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.015917082991396485,-0.03862871650893095,0.3783471465449273,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,-0.5,-0.6363636363636364
0.05970149253731343,1.7839210747718246,0.0,0.4601140920206717,0.0,0.0,0.0,0.5909878823304731,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.33411042475692754,-0.941459275541701,-0.7684597669053261,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,1.5,0.9090909090909091
0.9253731343283582,-0.6225959513000897,-0.25,0.09575242322940988,1.0,0.0,0.0,0.2676041269451463,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.22273538991939282,1.0140038103093851,0.644656149874568,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,0.5,0.09090909090909091
1.3208955223880596,-1.3403213393930715,1.0,0.11631320984358208,0.0,0.0,0.0,0.19840436325635605,1,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.29040155597530676,1.9536666004425376,-1.5222183530982885,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.5,0.09090909090909091
-0.11194029850746269,0.18677214291737237,1.0,0.31841713890340784,0.0,0.0,0.0,0.17721115120007372,1,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.4840799293523254,-0.13866718781409895,-1.5222183530982885,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0.5,0.18181818181818182
-0.7611940298507462,0.08590034113894351,-0.75,0.04851503950243104,0.0,-1.0,0.0,-0.09458454493895445,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.4585385963721161,-0.4094331176279459,0.3783471465449273,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.7272727272727273
0.9253731343283582,-0.019630589066329786,-0.75,0.05147505825402132,1.0,0.0,-1.0,0.9544102952744289,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-0.16890104961722807,0.5368668822836471,1.2816243975161934,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.5,0.09090909090909091
0.34328358208955223,0.6366710340027372,1.25,0.15013830237942127,1.0,0.0,-1.0,0.9946546440937786,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-0.09659699002069015,-0.2070553235323816,-0.6234722866203605,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,1.0,0.6363636363636364
-0.5,-0.1303008175356556,0.0,0.3827125472706784,1.0,-1.0,-1.0,-0.13984434588235475,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.7948000851936653,-0.15080056679435483,0.3783471465449273,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,1.0,0.5454545454545454
1.0149253731343284,-0.49236056757791835,0.0,-0.7614585566038564,1.0,-1.0,-1.0,0.17066023007492323,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,0.9599551223857669,0.3783471465449273,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,-0.5,-0.6363636363636364
0.022388059701492536,0.3765221645238552,0.75,0.22220062634824056,0.0,-1.0,-1.0,0.6489406836556573,1,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.11920837048293453,-0.1907519363612793,-1.3829622363922311,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,1.0,0.5454545454545454
-0.3805970149253731,0.46619225778483275,-1.0,0.010162177440683626,0.0,0.0,-1.0,-0.6114892237825134,1,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,1.0941296409155157,-0.4333349617829467,0.942733031627932,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1.0,0.5454545454545454
-0.2462686567164179,0.552820542437651,-1.0,0.21945831594173462,0.0,0.0,0.0,0.13440308032825557,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.4326608643759213,-0.4208387907803908,0.942733031627932,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.18181818181818182
0.029850746268656716,0.7179723133984826,0.0,0.24023798600900717,0.0,0.0,-1.0,-0.1329032820942072,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.6767161141045407,-0.39427703719388607,-0.7684597669053261,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,0.0,-0.18181818181818182
0.5447761194029851,-2.699246076578213,-1.25,-0.16694634237445782,0.0,-1.0,-1.0,-0.5545888625245334,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.7818226930788655,3.039000892485757,1.6767850459492886,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,1.0,0.6363636363636364
-1.0522388059701493,2.056890788825727,-0.25,-0.7614585566038564,0.0,0.0,-1.0,-1.0014454028549469,1,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,-1.3895082519031334,-0.46161913061425724,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1.5,1.0909090909090908
-0.2835820895522388,1.1619152372279244,-0.25,-0.44272288508759733,0.0,0.0,0.0,-0.5427846841616535,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.2276042515619522,-0.7638930666740741,-0.46161913061425724,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,0.0,-0.18181818181818182
0.6716417910447762,-0.24607971842481405,0.0,0.3106864949692842,0.0,-1.0,-1.0,-0.15930574727957666,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.759343671045561,0.5699221415899439,-0.7684597669053261,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,1.0,0.45454545454545453
0.26119402985074625,-1.3403213393930715,1.0,0.4318940296992099,1.0,-1.0,-1.0,0.2673740454163562,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.5075024873443812,1.1879155747442742,-0.46161913061425724,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,0.5,0.2727272727272727
-0.7238805970149254,-0.49236056757791835,-1.0,-0.3220880980046353,1.0,-1.0,-1.0,0.7989122753449884,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-0.513829016378588,-0.06807298324636642,1.6767850459492886,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2.0,1.4545454545454546
0.23880597014925373,1.487694127864824,0.75,-0.144862459090573,0.0,0.0,0.0,-0.007996755891094406,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.14779708866105767,-0.7384027747722833,-1.3829622363922311,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,2.0,1.3636363636363635
-0.3656716417910448,-1.4965293144127572,-0.25,0.0937566197751563,0.0,0.0,0.0,-0.0746400129817201,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.4869656937863444,0.8600032313513839,-0.46161913061425724,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,1.0,0.5454545454545454
0.7388059701492538,-0.1303008175356556,0.25,0.56901017674878,1.0,0.0,0.0,-0.7360462577694118,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,1.6766025820339117,0.5205797339680482,0.1378129033767368,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.5,0.09090909090909091
-0.5298507462686567,-0.3668128277125053,-1.0,0.03474010997757569,0.0,0.0,-1.0,0.10412886333906687,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.27591758192817606,-0.028753049368278966,0.942733031627932,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.5,0.18181818181818182
0.6194029850746269,0.552820542437651,1.25,0.20354022441742836,1.0,0.0,0.0,0.9805704837969734,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-0.04598327544564766,-0.028055919372352526,-0.6234722866203605,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,1.0,0.6363636363636364
0.06716417910447761,-0.24607971842481405,0.0,0.4193333001169467,1.0,-1.0,0.0,0.1369067413456026,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,0.5902695758135065,0.23296087532357057,0.3783471465449273,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,0.5,0.18181818181818182
0.17164179104477612,-2.3367238988788825,0.75,0.009202819256479285,0.0,0.0,-1.0,-0.8331536710618184,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,1.6104338483137886,2.1632081281061786,-1.3829622363922311,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,-0.5,-0.45454545454545453
0.6417910447761194,1.6093233525909294,-0.75,0.28631036764899426,3.0,0.0,-1.0,-0.7297911702707225,1,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,1.5326758508343663,-0.6641680130275713,1.904382192572501,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,1.0,0.6363636363636364
1.2014925373134329,-1.0403110406927887,0.25,-0.7614585566038564,0.0,0.0,-1.0,-0.6730836953827266,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,1.5650265705056696,-1.0155146369448942,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0,-0.2727272727272727
0.03731343283582089,-0.019630589066329786,-1.25,0.5202488346062102,0.0,-1.0,0.0,-0.5689201775377775,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,1.3825616804792857,0.06858404143575872,1.6767850459492886,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1.5,0.9090909090909091
-0.3582089552238806,-1.6567709680093692,0.0,0.47460497568936527,1.0,0.0,0.0,-0.42437470911111924,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,1.1633206206390907,1.0008997607582446,0.3783471465449273,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0.5,0.18181818181818182
-0.9925373134328358,-0.1303008175356556,1.0,-0.7614585566038564,1.0,-1.0,0.0,0.4611504569326174,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,-1.1316027148684857,-0.4177349032420572,-0.46161913061425724,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0,0.0
0.6194029850746269,-2.3367238988788825,-1.0,0.6386292944714145,1.0,0.0,-1.0,-0.7906231411154091,0,-0.009999500037496875,-0.009999500037496875,-0.009999500037496875,0.0,1.8047387786921991,2.5792096913187597,1.6767850459492886,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,-0.5,-0.45454545454545453
