CreditScore,Age,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,HasCrCard_WasMissing,IsActiveMember_WasMissing,Geography_WasMissing,Gender_WasMissing,Products_per_Tenure,Geography_Germany,Geography_Spain,Gender_Male,Age_Group_Early Career (26-35),Age_Group_Mid Career (36-45),Age_Group_Senior (46-55),Age_Group_Elderly (56+),Credit_Score_Category_Fair (580-669),Credit_Score_Category_Good (670-739),Credit_Score_Category_Excellent (740-850),Balance_Category_Low Balance (1-50k),Balance_Category_Medium Balance (50k-100k),Balance_Category_High Balance (100k+),Tenure_Group_Early (3-5),Tenure_Group_Established (6-7),Tenure_Group_Long-term (8-10),Active_Card_Holder_Active Non-Card Holder,Active_Card_Holder_Inactive Card Holder,Active_Card_Holder_Inactive Non-Card Holder,Geo_Gender_Credit_Encoded
-0.9253731343283582,-0.7574027589243393,0.0377458796012528,1.0,-1.0,-1.0,-0.2032941038737309,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.1378129033767368,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.0
-1.1567164179104477,-1.8209758625145736,-0.7614585566038564,1.0,0.0,-1.0,-0.2418216826993298,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.942733031627932,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.4545454545454546
-1.3134328358208955,-0.3668128277125053,-0.7614585566038564,1.0,0.0,-1.0,-0.751263549270285,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.6234722866203605,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.3636363636363636
-0.7686567164179104,-1.6567709680093692,-0.7614585566038564,1.0,-1.0,-1.0,0.9214699171068794,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.3783471465449273,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.3636363636363636
-0.126865671641791,-0.246079718424814,-0.7614585566038564,1.0,0.0,0.0,-0.3479026821190193,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.0812277363596342,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.9090909090909092
-0.2686567164179104,0.7179723133984826,0.3598248901038983,1.0,-1.0,0.0,-0.3644107269313604,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.942733031627932,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,0.5454545454545454
0.0074626865671641,1.6093233525909294,0.27735949155113,0.0,0.0,-1.0,-0.9663380509955282,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.942733031627932,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,0.5454545454545454
-0.7686567164179104,-1.8209758625145736,-0.7614585566038564,1.0,0.0,0.0,-0.8717369409995095,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.4616191306142572,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0909090909090908
-0.4850746268656716,0.7379232539561602,-0.7614585566038564,0.0,-1.0,-1.0,0.5945084142740894,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-1.0155146369448942,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,1.2727272727272727
0.5522388059701493,-1.8209758625145736,-0.7614585566038564,1.0,0.0,0.0,-0.462004624445639,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.1378129033767368,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.4545454545454545
0.5970149253731343,0.3765221645238552,-0.7614585566038564,1.0,0.0,0.0,0.718506098113258,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.2811536726844554,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-0.0909090909090909
-0.1194029850746268,-0.5777973889329545,-0.7614585566038564,1.0,0.0,-1.0,0.3899416465377087,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.2811536726844554,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.9090909090909092
-1.0597014925373134,0.0859003411389435,-0.7614585566038564,0.0,0.0,-1.0,0.1903283389940351,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.4616191306142572,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0909090909090908
0.126865671641791,0.796923798097501,-0.7614585566038564,1.0,-1.0,0.0,-0.9318859843382468,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.942733031627932,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,-0.1818181818181818
1.4477611940298507,0.0859003411389435,-0.7614585566038564,0.0,0.0,0.0,0.8885264901558212,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.7684597669053261,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.6363636363636364
-0.5597014925373134,-1.6567709680093692,-0.7614585566038564,1.0,-1.0,0.0,0.2471857124045423,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.942733031627932,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0
0.7761194029850746,-0.0809667893552144,0.3103624785190255,0.0,0.0,0.0,0.7099266180675334,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.3783471465449273,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.4545454545454545
-0.6044776119402985,0.6366710340027372,-0.7614585566038564,1.0,-1.0,-1.0,-0.6275604795441743,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.4616191306142572,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0
-0.582089552238806,0.552820542437651,0.3458804316626117,0.0,0.0,0.0,2.2256119613556817e-05,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.0812277363596342,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.3636363636363636
-1.7985074626865671,-1.040311040692789,-0.2937877366354183,1.0,0.0,0.0,-0.4746145962898692,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,2.161818301648455,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
-0.4552238805970149,0.1867721429173723,-0.7614585566038564,2.0,0.0,-1.0,0.4093920723142994,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,1.40601597232577,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.9090909090909092
-0.8880597014925373,-0.1303008175356556,-0.0931221397870893,0.0,-1.0,0.0,0.5746618498936014,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-1.2167307748481953,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.0
-0.7388059701492538,0.3765221645238552,0.1011689661180321,1.0,-1.0,-1.0,-0.185837887390183,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.4616191306142572,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0.7272727272727273
-0.9850746268656716,0.4661922577848327,-0.7614585566038564,1.0,0.0,0.0,-0.6684426338735446,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.1378129033767368,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0909090909090908
0.5223880597014925,-1.040311040692789,-0.7614585566038564,1.0,0.0,0.0,0.425283246596713,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.4616191306142572,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0
-1.3208955223880596,0.7179723133984826,0.2903731077627322,0.0,0.0,-1.0,-0.7353894481755202,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,1.6767850459492886,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.3636363636363636
-1.208955223880597,-0.7574027589243393,0.376517847853908,0.0,-1.0,0.0,0.1410725991318946,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.0812277363596342,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,1.4545454545454546
1.1343283582089552,-0.4923605675779183,-0.1617727334829951,0.0,-1.0,0.0,-0.0175995093084568,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-1.2167307748481953,False,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,1.181818181818182
1.4776119402985075,-0.1303008175356556,-0.7614585566038564,0.0,0.0,0.0,-0.6033780368837255,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-1.2167307748481953,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.2727272727272727
-0.5223880597014925,0.3765221645238552,-0.2103369708410264,1.0,-1.0,0.0,0.7915536298422655,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.1378129033767368,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,0.5454545454545454
-1.3432835820895523,0.2835027059567649,-0.7614585566038564,0.0,0.0,-1.0,-0.305193595085117,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.4616191306142572,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.4545454545454546
-1.3955223880597014,1.1619152372279244,0.1983878458107869,0.0,-1.0,-1.0,0.8243139265305676,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-1.3829622363922311,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,-0.3636363636363636
-0.7164179104477612,1.7839210747718246,0.1584109061304915,0.0,0.0,0.0,-0.0612948778074245,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.3783471465449273,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.3636363636363636
1.3582089552238803,1.0213326399306937,0.2678934480990825,0.0,-1.0,-1.0,0.9571200540569644,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.3783471465449273,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,-0.6363636363636364
0.0597014925373134,1.7839210747718246,0.4601140920206717,0.0,0.0,0.0,0.5909878823304731,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.7684597669053261,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,0.9090909090909092
0.9253731343283582,-0.6225959513000897,0.0957524232294098,1.0,0.0,0.0,0.2676041269451463,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.644656149874568,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,0.0909090909090909
1.3208955223880596,-1.3403213393930715,0.116313209843582,0.0,0.0,0.0,0.198404363256356,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-1.5222183530982885,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.0909090909090909
-0.1119402985074626,0.1867721429173723,0.3184171389034078,0.0,0.0,0.0,0.1772111512000737,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-1.5222183530982885,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0.1818181818181818
-0.7611940298507462,0.0859003411389435,0.048515039502431,0.0,-1.0,0.0,-0.0945845449389544,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.3783471465449273,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.7272727272727273
0.9253731343283582,-0.0196305890663297,0.0514750582540213,1.0,0.0,-1.0,0.9544102952744288,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,1.2816243975161934,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.0909090909090909
0.3432835820895522,0.6366710340027372,0.1501383023794212,1.0,0.0,-1.0,0.9946546440937786,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.6234722866203605,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0.6363636363636364
-0.5,-0.1303008175356556,0.3827125472706784,1.0,-1.0,-1.0,-0.1398443458823547,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.3783471465449273,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,0.5454545454545454
1.0149253731343284,-0.4923605675779183,-0.7614585566038564,1.0,-1.0,-1.0,0.1706602300749232,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.3783471465449273,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,-0.6363636363636364
0.0223880597014925,0.3765221645238552,0.2222006263482405,0.0,-1.0,-1.0,0.6489406836556573,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-1.3829622363922311,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,0.5454545454545454
-0.3805970149253731,0.4661922577848327,0.0101621774406836,0.0,0.0,-1.0,-0.6114892237825134,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.942733031627932,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.5454545454545454
-0.2462686567164179,0.552820542437651,0.2194583159417346,0.0,0.0,0.0,0.1344030803282555,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.942733031627932,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-0.1818181818181818
0.0298507462686567,0.7179723133984826,0.2402379860090071,0.0,0.0,-1.0,-0.1329032820942072,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.7684597669053261,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,-0.1818181818181818
0.5447761194029851,-2.699246076578213,-0.1669463423744578,0.0,-1.0,-1.0,-0.5545888625245334,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,1.6767850459492886,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.6363636363636364
-1.0522388059701493,2.056890788825727,-0.7614585566038564,0.0,0.0,-1.0,-1.0014454028549469,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.4616191306142572,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1.0909090909090908
-0.2835820895522388,1.1619152372279244,-0.4427228850875973,0.0,0.0,0.0,-0.5427846841616535,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.4616191306142572,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,-0.1818181818181818
0.6716417910447762,-0.246079718424814,0.3106864949692842,0.0,-1.0,-1.0,-0.1593057472795766,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.7684597669053261,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,0.4545454545454545
0.2611940298507462,-1.3403213393930715,0.4318940296992099,1.0,-1.0,-1.0,0.2673740454163562,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.4616191306142572,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,0.2727272727272727
-0.7238805970149254,-0.4923605675779183,-0.3220880980046353,1.0,-1.0,-1.0,0.7989122753449884,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,1.6767850459492886,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.4545454545454546
0.2388059701492537,1.487694127864824,-0.144862459090573,0.0,0.0,0.0,-0.0079967558910944,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-1.3829622363922311,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,1.3636363636363635
-0.3656716417910448,-1.4965293144127572,0.0937566197751563,0.0,0.0,0.0,-0.0746400129817201,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.4616191306142572,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0.5454545454545454
0.7388059701492538,-0.1303008175356556,0.56901017674878,1.0,0.0,0.0,-0.7360462577694118,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.1378129033767368,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.0909090909090909
-0.5298507462686567,-0.3668128277125053,0.0347401099775756,0.0,0.0,-1.0,0.1041288633390668,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.942733031627932,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.1818181818181818
0.6194029850746269,0.552820542437651,0.2035402244174283,1.0,0.0,0.0,0.9805704837969734,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.6234722866203605,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0.6363636363636364
0.0671641791044776,-0.246079718424814,0.4193333001169467,1.0,-1.0,0.0,0.1369067413456026,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.3783471465449273,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,0.1818181818181818
0.1716417910447761,-2.3367238988788825,0.0092028192564792,0.0,0.0,-1.0,-0.8331536710618184,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-1.3829622363922311,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,-0.4545454545454545
0.6417910447761194,1.6093233525909294,0.2863103676489942,3.0,0.0,-1.0,-0.7297911702707225,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,1.904382192572501,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,0.6363636363636364
1.2014925373134329,-1.040311040692789,-0.7614585566038564,0.0,0.0,-1.0,-0.6730836953827266,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-1.0155146369448942,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,-0.2727272727272727
0.0373134328358208,-0.0196305890663297,0.5202488346062102,0.0,-1.0,0.0,-0.5689201775377775,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,1.6767850459492886,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.9090909090909092
-0.3582089552238806,-1.6567709680093692,0.4746049756893652,1.0,0.0,0.0,-0.4243747091111192,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.3783471465449273,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0.1818181818181818
-0.9925373134328358,-0.1303008175356556,-0.7614585566038564,1.0,-1.0,0.0,0.4611504569326174,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.4616191306142572,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0
0.6194029850746269,-2.3367238988788825,0.6386292944714145,1.0,0.0,-1.0,-0.7906231411154091,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,1.6767850459492886,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,-0.4545454545454545
0.0895522388059701,1.4251504197865257,-0.7614585566038564,1.0,0.0,0.0,0.3961020184953946,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.2811536726844554,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.1818181818181818
0.1940298507462686,-0.6225959513000897,-0.7614585566038564,0.0,0.0,0.0,0.4880634917295779,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-1.5222183530982885,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-0.4545454545454545
0.7835820895522388,-0.4923605675779183,-0.1562527027484367,0.0,-1.0,0.0,0.9558382438437886,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.7684597669053261,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,1.181818181818182
-1.7611940298507462,0.3765221645238552,0.1957817695935943,1.0,0.0,-1.0,-0.0191426002683284,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.6234722866203605,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.3636363636363636
0.0970149253731343,-0.3668128277125053,-0.0043322315520577,1.0,-1.0,-1.0,0.7238667741566107,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,1.6767850459492886,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,-0.5454545454545454
0.9328358208955224,-0.6225959513000897,-0.7614585566038564,0.0,0.0,-1.0,0.3686279059067158,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.3783471465449273,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.6363636363636364
-0.8134328358208955,-0.1303008175356556,-0.7614585566038564,1.0,-1.0,-1.0,-0.7537167021075046,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.942733031627932,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.3636363636363636
-1.0895522388059702,-0.3668128277125053,-0.0539838355274951,0.0,0.0,0.0,0.600102728760326,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.4616191306142572,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-0.3636363636363636
-1.1865671641791045,0.796923798097501,-0.7614585566038564,1.0,0.0,-1.0,-0.9987568839308554,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.644656149874568,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.3636363636363636
0.0,2.5027840497324583,-0.7614585566038564,1.0,0.0,0.0,0.1472614264023281,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.6234722866203605,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,0.9090909090909092
0.7313432835820896,-2.1610134146460784,0.1918033238948657,0.0,0.0,-1.0,0.2892087215228696,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.0812277363596342,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,1.181818181818182
0.5746268656716418,-0.8966740658414319,-0.7614585566038564,1.0,0.0,-1.0,0.5252455407666691,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.4616191306142572,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,-0.0909090909090909
-0.044776119402985,0.796923798097501,-0.7614585566038564,2.0,0.0,-1.0,-0.0704657202277206,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,1.1633669273116347,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.5454545454545454
-0.126865671641791,-1.1882219520739683,-0.1220143638936625,1.0,0.0,0.0,0.5752660171589092,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.942733031627932,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.1818181818181818
-0.0373134328358208,0.6366710340027372,-0.7614585566038564,2.0,0.0,0.0,0.7522363144617955,1,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,0.942733031627932,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.9090909090909092
1.164179104477612,0.7179723133984826,0.1678681754426866,1.0,0.0,-1.0,0.4771063670515324,0,-0.0099995000374968,-0.0099995000374968,-0.0099995000374968,0.0,-0.0812277363596342,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,-0.2727272727272727
